oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
573110400002634,44827091,2458202.7762481445,58202.270914399996,17.3703575,0.0206298232,0,zg,167.608563,19.207175599999999,0.319000006,-0.0179999992,20180325270845,573,0xa,0x4,20.8199997,26.2833862,0.0351373479,-0.0445457436,4.67142636e-05,30,1.03400004,1
573110400002634,45021354,2458204.7188007864,58204.213541700003,17.357235,0.020484956,0,zg,167.6085209,19.207154800000001,1.10000002,-0,20180327213530,573,0xa,0x4,20.1000004,26.2941341,0.0417769328,-0.0790629387,8.86672715e-05,30,1.097,1
573110400002634,45031547,2458204.8207295244,58204.315474499999,17.3795738,0.020732766,0,zg,167.60856200000001,19.2071395,0.395000011,0.00899999961,20180327315463,573,0xa,0x4,20.0400009,26.3086319,0.0376729108,-0.0503497086,7.63922581e-05,30,1.06299996,1
573110400002634,48117133,2458235.6747100367,58235.171330999998,17.2937946,0.0198122617,0,zg,167.60856290000001,19.207135399999999,0.317000002,-0.0149999997,20180427171319,573,0xa,0x4,20,26.2953568,0.0371293277,-0.0455994084,7.75298104e-05,30,1.03900003,1
573110400002634,48121929,2458235.7226692694,58235.219294000002,17.3743935,0.0206747893,0,zg,167.60857229999999,19.207120499999998,0.605000019,0.0250000004,20180427219282,573,0xa,0x4,20.0599995,26.2883892,0.0371427499,-0.0300091505,8.00013004e-05,30,1.04799998,1
573110400002634,48122158,2458235.7249606876,58235.221585599997,17.416008,0.0211496111,0,zg,167.60856749999999,19.207144599999999,0.549000025,-0.0320000015,20180427221586,573,0xa,0x4,20.1100006,26.2672234,0.0404688492,-0.0229482539,9.54654679e-05,30,1.051,1
573110400002634,48414961,2458238.6527592307,58238.149618099997,17.3389778,0.0202867109,0,zg,167.60852819999999,19.2071215,0.902999997,0,20180430149618,573,0xa,0x4,19.8799992,26.2908707,0.0366211534,-0.0777545124,8.28899356e-05,30,1.04999995,1
573110400002634,49420505,2458248.7073433571,58248.205057899999,17.3212299,0.0200976226,0,zg,167.60855989999999,19.2071237,0.962000012,-0.00600000005,20180510205023,573,0xa,0x4,21.6599998,26.2710094,0.0263417289,-0.0530209653,2.30078094e-05,30,1.079,1
573110400002634,51521143,2458269.7117661498,58269.211435199999,17.289238,0.0197656602,0,zg,167.6085698,19.2071319,0.745000005,-0.0309999995,20180531211424,573,0xa,0x4,20.5300007,26.2208462,0.0359401591,-0.0124635063,5.4504093e-05,30,1.29999995,1
573110400002634,51819114,2458272.6911922316,58272.191145800003,17.2887192,0.0197603703,0,zg,167.60855839999999,19.2071179,0.720000029,-0.0340000018,20180603191134,573,0xa,0x4,21.6100006,26.1968861,0.0290754084,-0.0810774788,2.83285808e-05,30,1.23899996,1
573110400002634,52320831,2458277.7078784807,58277.208310200003,17.2955074,0.0198298246,0,zg,167.608564,19.207122699999999,0.337000012,-0.0289999992,20180608208299,573,0xa,0x4,21.3999996,26.0980492,0.0283164512,-0.046293851,2.77589352e-05,30,1.42200005,1
573110400002634,52621398,2458280.7132650795,58280.213981499997,17.3063965,0.0199423023,0,zg,167.60853710000001,19.207123599999999,0.81400001,-0.0130000003,20180611213970,573,0xa,0x4,20.9200001,26.206152,0.0315918922,-0.0648931265,3.60338672e-05,30,1.53900003,1
573110400002634,53021562,2458284.7145331507,58284.215624999997,17.3937607,0.0208931938,0,zg,167.6085698,19.207125099999999,0.465000004,-0.00100000005,20180615215613,573,0xa,0x4,21.1700001,26.115984,0.0318681151,-0.0713368803,3.502646e-05,30,1.67200005,1
573110400002634,53619341,2458290.691773084,58290.193414399997,17.3537464,0.0204467811,0,zg,167.6085449,19.207123200000002,0.60799998,0.0250000004,20180621193403,573,0xa,0x4,20.4400005,26.0875664,0.0358596109,-0.0251470879,5.96602549e-05,30,1.60699999,1
573110400002634,53917741,2458293.6755100209,58293.177419,17.3426189,0.0203259364,0,zg,167.60854309999999,19.2071349,0.637000024,-0.00300000003,20180624177407,573,0xa,0x4,20.5100002,26.1993427,0.0322544016,-0.0575466901,4.92369363e-05,30,1.53100002,1
573110400002634,66949792,2458423.9951152997,58423.497928199999,17.4049644,0.0210215859,0,zg,167.608543,19.2070896,0.734000027,-0.00600000005,20181101497928,573,0xa,0x4,20.2600002,26.0659389,0.0379624665,-0.0243712105,7.30190804e-05,30,1.89699996,1
573110400002634,67352618,2458428.0237103309,58427.526180599998,17.3388252,0.0202850681,0,zg,167.60856889999999,19.207087600000001,0.632000029,0.0140000004,20181105526181,573,0xa,0x4,20.8400002,26.1856232,0.0339760333,-0.0190764833,4.29214415e-05,30,1.45099998,1
573110400002634,67653777,2458431.0355723631,58430.537777799997,17.3363876,0.0202588867,0,zg,167.60855570000001,19.207083000000001,0.653999984,0.0120000001,20181108537766,573,0xa,0x4,21.6900005,26.2262669,0.0240101088,-0.0535202026,1.91270283e-05,30,1.31599998,1
573110400002634,68052324,2458435.0213957066,58434.5232407,17.3799458,0.0207369421,0,zg,167.60851690000001,19.207115999999999,0.962000012,0.0289999992,20181112523229,573,0xa,0x4,20.5100002,26.2109833,0.0415396765,-0.0430758223,7.15528804e-05,30,1.33800006,1
573110400002634,68350775,2458438.0061859712,58437.507754600003,17.4105682,0.0210863482,0,zg,167.60854230000001,19.207084600000002,1.22399998,-0.00400000019,20181115507755,573,0xa,0x4,21.0300007,26.214817,0.0339884162,-0.0455142707,3.98812408e-05,30,1.38499999,1
573110400002634,68550064,2458439.9992666673,58439.500648100002,17.3635406,0.0205543246,0,zg,167.60854739999999,19.207083999999998,0.583000004,-0.00700000022,20181117500637,573,0xa,0x4,21.5100002,25.922514,0.0284814481,-0.0588683002,2.7449727e-05,30,1.39699996,1
573110400002634,69651965,2458451.019333933,58450.519652800001,17.3736668,0.0206666738,0,zg,167.60854800000001,19.207080000000001,0.638999999,-0.0109999999,20181128519641,573,0xa,0x4,20.7900009,26.3007889,0.0334018506,-0.0802138075,4.25472317e-05,30,1.15600002,1
573110400002634,71051901,2458465.0200692099,58464.5190162,17.3184948,0.0200688019,0,zg,167.60854079999999,19.207078200000002,0.762000024,-0.0219999999,20181212519016,573,0xa,0x4,21.6200008,26.2603321,0.0243431162,-0.0417266712,1.93316209e-05,30,1.06900001,1
573110400002634,71852296,2458473.0247814008,58472.522963000003,17.3201485,0.0200862195,0,zg,167.60854029999999,19.207076000000001,0.597000003,-0.0109999999,20181220522928,573,0xa,0x4,21.6299992,26.2899761,0.024492126,-0.0677461624,2.0101741e-05,30,1.04299998,1
573110400002634,72254704,2458477.0492403018,58476.547048599998,17.3887081,0.0208357889,0,zg,167.60853270000001,19.207075400000001,0.70599997,-0.0590000004,20181224547037,573,0xa,0x4,20.7700005,26.3099098,0.0385853909,-0.0903772041,5.73916514e-05,30,1.04400003,1
573110400002634,72850486,2458483.0075865109,58482.504861100002,17.3947296,0.0209042374,0,zg,167.60853370000001,19.207072499999999,0.575999975,-0.0149999997,20181230504850,573,0xa,0x4,21.2600002,26.2798939,0.0303655565,-0.0681215525,3.08846102e-05,30,1.03900003,1
573110400002634,73254199,2458487.0450622509,58486.541990700003,17.3646698,0.0205667913,0,zg,167.6085358,19.207085599999999,0.824000001,0.00100000005,20190103541991,573,0xa,0x4,21.2600002,26.2866764,0.029552469,-0.0583538935,2.94053752e-05,30,1.06700003,1
573110400002634,73747656,2458491.9800370024,58491.4765625,17.3673439,0.0205963776,0,zg,167.60854370000001,19.207074599999999,1.04100001,0.00400000019,20190108476551,573,0xa,0x4,21.0900002,26.127346,0.0342934988,-0.0584314093,3.99907476e-05,30,1.03499997,1
573110400002634,73955314,2458494.0567848068,58493.5531481,17.2819977,0.0196920987,0,zg,167.60854860000001,19.207066300000001,0.521000028,0.00200000009,20190110553137,573,0xa,0x4,22.0799999,26.2796097,0.0269854814,-0.0795045793,2.40359441e-05,30,1.12300003,1
573110400002634,74048137,2458494.9850850357,58494.481377299999,17.3004742,0.0198809672,0,zg,167.6085435,19.207071800000001,0.685000002,0.0120000001,20190111481366,573,0xa,0x4,22.0699997,26.2652206,0.0270517636,-0.0675621033,2.37179338e-05,30,1.03299999,1
573110400002634,75145840,2458505.9628732274,58505.458402800003,17.2435417,0.0193107761,0,zg,167.6085248,19.207045300000001,1.05700004,0.00400000019,20190122458403,573,0xa,0x4,19.5400009,26.3019314,0.0435392074,-0.0626991615,0.000154736917,30,1.03400004,1
573110400002634,75454017,2458509.0448304694,58508.540173599999,17.3599701,0.0205149949,0,zg,167.6085918,19.2070623,0.442000002,0.00899999961,20190125540174,573,0xa,0x4,19.9500008,26.2549095,0.0393598452,-0.0378107913,9.18498336e-05,30,1.22000003,1
573110400002634,75742174,2458511.926567114,58511.421747699998,17.3019104,0.0198958125,0,zg,167.6085483,19.207071299999999,0.785000026,-0.0289999992,20190128421736,573,0xa,0x4,21.3299999,26.2736225,0.032472901,-0.0811410397,3.54988842e-05,30,1.03499997,1
573110400002634,75746534,2458511.9701689803,58511.465347199999,17.3254967,0.0201427545,0,zg,167.60854929999999,19.207071899999999,0.206,-0.00600000005,20190128465336,573,0xa,0x4,21.5200005,26.2513428,0.0286198203,-0.0524370968,2.80971308e-05,30,1.051,1
573110400002634,76841459,2458522.9199214159,58522.414594900001,17.2995148,0.0198710673,0,zg,167.60853370000001,19.2071209,1.19799995,-0.0120000001,20190208414583,573,0xa,0x4,21.1200008,26.2372246,0.0304638371,-0.00770697556,3.14920471e-05,30,1.03499997,1
573110400002634,76843873,2458522.94406582,58522.4387384,17.3415451,0.0203143638,0,zg,167.60853320000001,19.2070857,0.944000006,0.00700000022,20190208438356,573,0xa,0x4,20.8400002,26.2354717,0.0363296829,-0.0106858592,4.6706733e-05,30,1.05499995,1
573110400002634,77243978,2458526.9452449488,58526.439780100001,17.3890839,0.0208400451,0,zg,167.60853180000001,19.2070744,0.524999976,0.0109999999,20190212439769,573,0xa,0x4,20.9200001,25.972271,0.0367182493,-0.0817280337,4.75117595e-05,30,1.07200003,1
573110400002634,78726978,2458541.7755240854,58541.269780100003,17.3674774,0.0205978584,0,zg,167.6085616,19.207128099999998,1.35500002,-0.00300000003,20190227269768,573,0xa,0x4,20.4599991,25.6774654,0.038911555,-0.0335782319,6.91889363e-05,30,1.153,1
573110400002634,79227344,2458546.7792037241,58546.273449100001,17.3789787,0.0207260903,0,zg,167.60855269999999,19.207082100000001,1.26199996,-0.0189999994,20190304273414,573,0xa,0x4,21.1599998,26.2271042,0.0290844161,-0.0419815406,2.90989265e-05,30,1.10500002,1
573110400002634,80237074,2458556.8763875817,58556.370740699997,17.4112625,0.0210944135,0,zg,167.6085353,19.207155700000001,1.44000006,0.0299999993,20190314370729,573,0xa,0x4,20.4500008,26.2374573,0.0326641537,-0.0362346508,4.86479039e-05,30,1.097,1
573110400002634,80533306,2458559.8386501917,58559.3330671,17.3709068,0.0206359345,0,zg,167.6085545,19.2070744,0.546999991,0.00499999989,20190317332951,573,0xa,0x4,20.6399994,26.2549629,0.0338654704,-0.0545188636,4.58655268e-05,30,1.04900002,1
573110400002634,81325356,2458567.7589083035,58567.253564799998,17.2913132,0.0197868533,0,zg,167.60852249999999,19.207070399999999,0.757000029,-0.0329999998,20190325253565,573,0xa,0x4,21.4699993,26.2029762,0.0275941286,-0.0357986577,2.61127316e-05,30,1.04499996,1
573110400002634,81825484,2458572.7599916565,58572.254849500001,17.3257484,0.0201454218,0,zg,167.60853610000001,19.2070668,0.513999999,0.0280000009,20190330254850,573,0xa,0x4,21.25,25.8976212,0.0354812481,-0.0705770031,4.31763074e-05,30,1.03499997,1
573110400002634,82127414,2458575.7791460501,58575.274143499999,17.3497658,0.0204033945,0,zg,167.60853359999999,19.207060800000001,0.880999982,0.0839999989,20190402274097,573,0xa,0x4,21.9599991,26.167696,0.0254555307,-0.0526878312,2.233347e-05,30,1.03699994,1
573110400002634,82623219,2458580.7369441446,58580.232199099999,17.2991943,0.0198677592,0,zg,167.60852750000001,19.207068899999999,0.546999991,0.0140000004,20190407232199,573,0xa,0x4,21.6399994,26.2480049,0.0266018845,-0.0730607808,2.31642334e-05,30,1.03499997,1
573110400002634,83217120,2458586.6755967159,58586.171203700003,17.3277588,0.0201667696,0,zg,167.60851339999999,19.2070699,0.386999995,0.0189999994,20190413171169,573,0xa,0x4,21.0699997,26.1806355,0.0335284881,-0.0574155822,3.89032903e-05,30,1.08899999,1
573110400002634,83718962,2458591.6936911326,58591.189629599998,17.3522587,0.0204305444,0,zg,167.6085526,19.2070711,0.488999993,0.0160000008,20190418189595,573,0xa,0x4,20.0599995,26.1773338,0.0407839753,-0.0268734209,0.00010537554,30,1.04299998,1
573110400002634,84325364,2458597.7572690775,58597.253645800003,17.4061584,0.021035349,0,zg,167.60853280000001,19.2070644,0.453000009,-0.0359999985,20190424253646,573,0xa,0x4,21.5599995,26.2025146,0.0298909992,-0.0626122653,2.93516587e-05,30,1.08599997,1
573110400002634,84722862,2458601.7319383463,58601.2286227,17.3736095,0.020666033,0,zg,167.60852929999999,19.207050299999999,0.630999982,0.00899999961,20190428228623,573,0xa,0x4,21.8899994,26.1958656,0.0274185054,-0.0709085315,2.44861731e-05,30,1.06200004,1
573110400002634,85123432,2458605.737319645,58605.234328699997,17.3502388,0.0204085317,0,zg,167.608519,19.207061899999999,0.704999983,-0.0199999996,20190502234329,573,0xa,0x4,21.2000008,26.1693573,0.0311602205,-0.0362423286,3.31292795e-05,30,1.09200001,1
573110400002634,85420796,2458608.7107042973,58608.207963000001,17.3281364,0.0201707892,0,zg,167.60852779999999,19.207059600000001,1.11699998,0.0120000001,20190505207963,573,0xa,0x4,21.8999996,26.1712589,0.026166698,-0.0558957756,2.27785131e-05,30,1.05999994,1
573110400002634,85817372,2458612.6761251362,58612.1737269,17.41119,0.0210935697,0,zg,167.6085315,19.207049300000001,0.916999996,0.00200000009,20190509173727,573,0xa,0x4,21.7700005,26.1600075,0.0253365822,-0.0589947887,2.10981216e-05,30,1.03699994,1
573110400002634,88019482,2458634.6951829544,58634.194826400002,17.2906094,0.0197796673,0,zg,167.6085272,19.207045600000001,1.30299997,-0.0130000003,20190531194826,573,0xa,0x4,21.6700001,26.0963192,0.0264412258,-0.0459541269,2.34851759e-05,30,1.21399999,1
573110400002634,88322318,2458637.7232500529,58637.223182900001,17.34342,0.0203345884,0,zg,167.6085128,19.207046999999999,0.726000011,-0.0109999999,20190603223171,573,0xa,0x4,21.3899994,26.051342,0.03126036,-0.0486442521,3.35063814e-05,30,1.42299998,1
573110400002634,88617199,2458640.6717763725,58640.171990700001,17.3105907,0.0199859682,0,zg,167.60852349999999,19.207085599999999,0.690999985,-0.00100000005,20190606171991,573,0xa,0x4,20.4400005,26.1029167,0.0398821533,-0.0131670581,6.56955744e-05,30,1.18799996,1
573110400002634,89119493,2458645.6942394385,58645.194930600002,17.314249,0.0200242195,0,zg,167.6085405,19.2070559,0.44600001,0.0179999992,20190611194931,573,0xa,0x4,20.3600006,26.0866547,0.03777197,-0.0143551389,6.6576169e-05,30,1.37699997,1
573110400002634,89417131,2458648.6703485162,58648.171319399997,17.2210999,0.0190954618,0,zg,167.6085458,19.207059000000001,0.38499999,-0.0219999999,20190614171319,573,0xa,0x4,19.7800007,26.1470375,0.037299633,-0.0396119431,9.237841e-05,30,1.28400004,1
573110400002634,89717340,2458651.6721527018,58651.173402799999,17.3137188,0.0200186651,0,zg,167.60855050000001,19.207040200000002,0.351000011,0.0179999992,20190617173391,573,0xa,0x4,19.9400005,26.0752583,0.0476701818,-0.0179580133,0.000134190646,30,1.34399998,1
573110400002634,90023362,2458654.732091635,58654.233622699998,17.4101372,0.0210813656,0,zg,167.6085588,19.207063000000002,0.864000022,-0.0329999998,20190620233623,573,0xa,0x4,19.9899998,25.9320202,0.0434963778,-0.0173409916,0.000104607563,30,2.16000009,1
573110400002634,90820152,2458662.6992879901,58662.201527800004,17.3851128,0.0207951255,0,zg,167.60852199999999,19.207046999999999,0.569999993,-0.0340000018,20190628201528,573,0xa,0x4,21.0200005,26.0567627,0.0329441614,-0.0383107513,3.87358486e-05,30,1.96200001,1
573110400002634,91520231,2458669.6994871874,58669.202314800001,17.286253,0.0197352581,0,zg,167.6085291,19.2070559,0.99000001,0.0149999997,20190705202315,573,0xa,0x4,20.2900009,26.0021152,0.0413514301,-0.0761925504,8.21055437e-05,30,2.39100003,1
