oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
284105200038358,47850035,2458233.002164728,58232.500358800004,16.9303856,0.0187813696,0,zg,289.49477050000002,-24.594795699999999,0.879000008,0.118000001,20180424500208,284,0x5,0x2,20.4799995,26.077673,0.0137235401,-0.0381735899,5.90855643e-06,30,1.91999996,1
284105200038358,50448097,2458258.9850140181,58258.480972199999,16.9270096,0.0187566224,0,zg,289.49476140000002,-24.594826999999999,0.856000006,0.0309999995,20180520480961,284,0x5,0x2,20.1200008,26.0374413,0.017051369,-0.0276679378,9.29474209e-06,30,1.88800001,1
284105200038358,51448151,2458268.9862416373,58268.481516200001,16.9518032,0.0189402271,0,zg,289.49474800000002,-24.594836699999998,0.837000012,0.0270000007,20180530481505,284,0x5,0x2,18.6700001,26.0558434,0.0304748695,-0.0273543745,2.97018032e-05,30,1.99100006,1
284105200038358,51841760,2458272.9225643636,58272.417604200004,17.0076904,0.0193704274,0,zg,289.49475619999998,-24.594826999999999,0.671999991,0.0240000002,20180603417257,284,0x5,0x2,19.3600006,26.0521374,0.0217352025,-0.042410586,1.51429531e-05,30,1.87,1
284105200038358,52143991,2458275.9450452598,58275.439918999997,16.9198856,0.0187046696,0,zg,289.49473990000001,-24.5947958,0.64200002,0.00899999961,20180606439606,284,0x5,0x2,20.0599995,26.126297,0.017167747,-0.088132605,9.74972318e-06,30,1.89999998,1
284105200038358,52437591,2458278.8811897896,58278.3759144,16.969286,0.0190723445,0,zg,289.49476279999999,-24.594823900000002,1.41999996,0.0309999995,20180609375648,284,0x5,0x2,20.8600006,26.081707,0.0158105772,-0.0599895045,7.87884164e-06,30,1.92400002,1
284105200038358,53239880,2458286.9044262976,58286.398807899997,16.9060707,0.0186049249,0,zg,289.49476429999999,-24.594815199999999,1.04299998,-0.0179999992,20180617398796,284,0x5,0x2,20.6599998,26.1328926,0.0138836289,-0.0548136197,6.20808032e-06,30,1.88300002,1
284105200038358,54731328,2458301.8192767329,58301.313286999997,16.981636,0.0191670135,0,zg,289.49478879999998,-24.594821199999998,1.30299997,0.0120000001,20180702313275,284,0x5,0x2,19.5599995,26.0455513,0.0211719889,-0.0538052022,1.41577575e-05,30,1.93599999,1
284105200038358,55042385,2458304.9298761953,58304.423854200002,16.9162712,0.0186784454,0,zg,289.49477530000001,-24.594788399999999,0.915000021,0.00800000038,20180705423843,284,0x5,0x2,20.0599995,26.0389671,0.0182468202,-0.0834234506,1.05469826e-05,30,2.39100003,1
284105200038358,57729349,2458331.7991346978,58331.293495400001,17.1059227,0.0201843232,0,zg,289.49478679999999,-24.594800800000002,0.561999977,-0.00300000003,20180801293484,284,0x5,0x2,19.6000004,25.8970299,0.0212618951,-0.00380794192,1.48029158e-05,30,1.95099998,1
284105200038358,58031560,2458334.8211260219,58334.315601900002,16.9055214,0.0186009854,0,zg,289.49477050000002,-24.5948247,1.97399998,0.0289999992,20180804315579,284,0x5,0x2,20.2800007,25.9256191,0.0165551938,-0.0172485784,8.76412287e-06,30,2.12800002,1
284105200038358,59130893,2458345.813925588,58345.308935200002,16.8984528,0.0185504928,0,zg,289.49477919999998,-24.594814299999999,1.69000006,0.0549999997,20180815308924,284,0x5,0x2,20.4400005,25.8386765,0.0202423129,-0.0291598998,1.29616383e-05,30,2.39700007,1
284105200038358,60825304,2458362.7568960884,58362.253043999997,16.9226303,0.018724639,0,zg,289.4947659,-24.594818799999999,0.802999973,0.0109999999,20180901253044,284,0x5,0x2,20.0300007,26.0678654,0.0180369895,-0.0204031747,1.03664461e-05,30,2.20600009,1
284105200038358,61125129,2458365.7549126036,58365.251296299997,16.9076996,0.0186166223,0,zg,289.49477819999998,-24.594825100000001,1.43499994,-0.0120000001,20180904251296,284,0x5,0x2,20.5,25.9158478,0.0345581509,-0.0597439706,3.89861525e-05,30,2.27900004,1
284105200038358,88148045,2458635.9852839722,58635.480451399999,16.8852291,0.0184569359,0,zg,289.49477050000002,-24.5948536,1.14400005,-0.00400000019,20190601480440,284,0x5,0x2,19.6399994,25.9347,0.0253745653,-0.0402318798,2.02404644e-05,30,2.00200009,1
284105200038358,88838008,2458642.8852948574,58642.380081000003,16.9161034,0.0186772272,0,zg,289.49477910000002,-24.594838599999999,1.08700001,0.0130000003,20190608379919,284,0x5,0x2,20.8600006,26.0663338,0.0199565962,-0.0457708649,1.26596906e-05,30,1.90900004,1
284105200038358,89140101,2458645.9063780857,58645.401018500001,17.0800209,0.0199622978,0,zg,289.49478959999999,-24.594833000000001,0.488999993,0.0149999997,20190611401018,284,0x5,0x2,20.9099998,25.999548,0.0157039836,-0.0606013499,7.94417338e-06,30,1.86000001,1
284105200038358,90146074,2458655.966487457,58655.4607407,16.9145012,0.018665636,0,zg,289.4947482,-24.594987199999998,0.518000007,0.0320000015,20190621460741,284,0x5,0x2,18.4200001,25.9959583,0.0399716347,-0.0761136264,5.60186854e-05,30,2.32399988,1
284105200038358,90444137,2458658.9472088288,58658.441377299998,16.9913559,0.0192423109,0,zg,289.49478360000001,-24.594873400000001,1.61399996,0.0170000009,20190624441377,284,0x5,0x2,20.0400009,25.9741211,0.0199903864,-0.0351928622,1.28193969e-05,30,2.19300008,1
284105200038358,90842203,2458662.9279596666,58662.422036999997,16.989254,0.0192259625,0,zg,289.49476340000001,-24.594849700000001,0.878000021,-0.0170000009,20190628421852,284,0x5,0x2,20.7000008,26.0521832,0.0149221867,-0.0608581454,7.40957194e-06,30,2.11299992,1
284105200038358,91429274,2458668.7987531526,58668.292743099999,16.8957462,0.0185312424,0,zg,289.4947803,-24.594851500000001,1.19400001,-0,20190704292245,284,0x5,0x2,20.5900002,26.0362778,0.0148121202,-0.0584904365,6.91573132e-06,30,1.97800004,1
284105200038358,92031439,2458674.820438704,58674.314398100003,17.0465546,0.0196833927,0,zg,289.49478479999999,-24.594822600000001,0.799000025,-0.0280000009,20190710314236,284,0x5,0x2,20.5900002,26.0765152,0.0149927577,-0.0698005855,7.15590886e-06,30,1.86199999,1
284105200038358,92331646,2458677.8225033614,58677.316469899997,16.940424,0.0188554227,0,zg,289.49479229999997,-24.594833900000001,0.515999973,0.0270000007,20190713316458,284,0x5,0x2,19.8700008,26.0099277,0.0188692156,-0.0539611429,1.12381695e-05,30,1.85800004,1
284105200038358,95524876,2458709.7538249716,58709.2487616,16.9449615,0.0188891273,0,zg,289.49479220000001,-24.594850099999999,0.379000008,-0.0270000007,20190814248704,284,0x5,0x2,18.9200001,26.0336857,0.0256617703,-0.0425704196,2.05868364e-05,30,1.88100004,1
284105200038358,97025672,2458724.7608219064,58724.256724500003,16.9470406,0.0189046208,0,zg,289.49479550000001,-24.594841899999999,0.927999973,-0.00400000019,20190829256539,284,0x5,0x2,20.6900005,25.9826241,0.0167688578,-0.0624370947,8.81967026e-06,30,2.14700007,1
