oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
644114300007388,48050230,2458234.999541068,58234.502303200003,17.7735481,0.0212632939,0,zg,331.0861271,28.389413600000001,0.860000014,-0.00100000005,20180426502292,644,0xe,0x3,20.5499992,26.1413708,0.0315191299,-0.0430767946,1.00981269e-05,30,1.43099999,1
644114300007388,50044450,2458254.9430798017,58254.444502300001,17.7552357,0.0210559368,0,zg,331.08613700000001,28.389421800000001,0.653999984,-0.0199999996,20180516444421,644,0xe,0x3,21.4500008,26.2309914,0.024605291,-0.0690602586,5.87862269e-06,30,1.45700002,1
644114300007388,50746548,2458261.9645870826,58261.465486100002,17.7291756,0.0207668357,0,zg,331.08613020000001,28.389437600000001,0.596000016,0.0130000003,20180523465475,644,0xe,0x3,21.5799999,26.2090092,0.0262669176,-0.0345602185,6.7855749e-06,30,1.21500003,1
644114300007388,51248326,2458266.9827484814,58266.483263900001,17.7212753,0.0206805393,0,zg,331.0861271,28.389423699999998,0.634000003,-0.0399999991,20180528483252,644,0xe,0x3,20.1499996,26.2672615,0.0382883027,-0.0301770736,1.66665759e-05,30,1.10500002,1
644114300007388,51546716,2458269.9668795611,58269.467164399997,17.7659359,0.0211766716,0,zg,331.08609919999998,28.389428200000001,0.904999971,0.0790000036,20180531467095,644,0xe,0x3,20.0799999,26.2061062,0.0380083323,-0.0387844555,1.68138322e-05,30,1.12800002,1
644114300007388,51842422,2458272.924169308,58272.424224499999,17.7672977,0.0211921297,0,zg,331.08610900000002,28.389418599999999,0.416999996,0.0109999999,20180603424213,644,0xe,0x3,20.6900005,26.2483597,0.0289625153,-0.0610275567,8.24960352e-06,30,1.26900005,1
644114300007388,51947553,2458273.9755590712,58273.4755324,17.7782173,0.0213167258,0,zg,331.08612269999998,28.389417600000002,0.880999982,0.0199999996,20180604475521,644,0xe,0x3,20.8099995,26.2783756,0.0289100111,-0.0370558016,8.15685235e-06,30,1.07700002,3
644114300007388,52044262,2458274.9427292761,58274.442627299999,17.6878338,0.0203222074,0,zg,331.08612499999998,28.389420099999999,0.884000003,-0.00300000003,20180605442604,644,0xe,0x3,20.7999992,26.1624584,0.0384158306,-0.0626258329,1.45860959e-05,30,1.16400003,3
644114300007388,52146324,2458275.9634222076,58275.463240700003,17.7588577,0.0210966803,0,zg,331.08612549999998,28.3894153,0.639999986,-0.00600000005,20180606463229,644,0xe,0x3,20.9799995,26.2988987,0.0248707253,-0.0673080459,6.1943224e-06,30,1.09300005,1
644114300007388,52146418,2458275.9643713832,58275.464189799997,17.754158,0.0210438445,0,zg,331.08611180000003,28.3894153,0.605000019,-0.0289999992,20180606464167,644,0xe,0x3,20.9699993,26.2931709,0.0255518407,-0.0605004951,6.54510404e-06,30,1.09099996,3
644114300007388,52241238,2458276.9126397301,58276.412384299998,17.7827606,0.021368932,0,zg,331.0861256,28.389407800000001,1.273,-0.0189999994,20180607412326,644,0xe,0x3,21.0200005,26.2475395,0.0247300752,-0.0490084477,6.04946945e-06,30,1.27400005,3
644114300007388,52344575,2458277.946088254,58277.445752300002,17.8176136,0.0217767842,0,zg,331.08612429999999,28.389415700000001,0.600000024,-0.0460000001,20180608445741,644,0xe,0x3,21.3700008,26.2259941,0.0228354335,-0.065582335,5.18058323e-06,30,1.12699997,3
644114300007388,52442883,2458278.9292434882,58278.428830999997,17.7980232,0.021545928,0,zg,331.08612419999997,28.389407899999998,1.16400003,0.00999999978,20180609428819,644,0xe,0x3,21.5699997,26.2622395,0.0228481945,-0.0569325872,5.09668189e-06,30,1.176,1
644114300007388,52442976,2458278.9301810609,58278.429768499998,17.7960396,0.0215227827,0,zg,331.08613070000001,28.389424999999999,1.11500001,-0.0219999999,20180609429745,644,0xe,0x3,21.4799995,26.2722454,0.0222358759,-0.0629350916,4.8478596e-06,30,1.17200005,3
644114300007388,52545873,2458279.9592310293,58279.458738399997,17.7680416,0.0212005787,0,zg,331.08614899999998,28.3894226,0.606000006,-0.0209999997,20180610458681,644,0xe,0x3,21.4099998,26.2901726,0.0240461268,-0.0508615412,5.6473782e-06,30,1.079,3
644114300007388,52644180,2458280.9423746206,58280.441805599999,17.7307491,0.0207840987,0,zg,331.08612640000001,28.389408,0.967999995,0.00800000038,20180611441782,644,0xe,0x3,21.7999992,26.2959614,0.0211102068,-0.063190572,4.42265446e-06,30,1.11399996,3
644114300007388,52742744,2458281.9280876038,58281.427442100001,17.6724548,0.0201610923,0,zg,331.08612829999998,28.3894214,0.428000003,0.00499999989,20180612427419,644,0xe,0x3,21.8500004,26.2996712,0.0203484055,-0.0610196069,4.07557218e-06,30,1.15100002,3
644114300007388,52742836,2458281.9290136783,58281.428368100002,17.7014122,0.0204663705,0,zg,331.08610149999998,28.389416900000001,1.03600001,-0.0260000005,20180612428356,644,0xe,0x3,21.7399998,26.3038025,0.0216836091,-0.0625617802,4.65660332e-06,30,1.148,1
644114300007388,52843268,2458282.9334085896,58282.432685200001,17.7884197,0.0214342698,0,zg,331.08611769999999,28.3894299,0.745999992,0.00499999989,20180613432674,644,0xe,0x3,21.6000004,26.099535,0.0232559219,-0.0367944464,5.26414897e-06,30,1.125,3
644114300007388,52945774,2458283.9585457561,58283.4577431,17.7010155,0.0204621293,0,zg,331.0861228,28.389424399999999,0.800999999,-0.0340000018,20180614457732,644,0xe,0x3,21.5699997,26.2871342,0.021117663,-0.0430582687,4.3540017e-06,30,1.05799997,3
644114300007388,53342490,2458287.9260147568,58287.424907400004,17.7705269,0.0212288462,0,zg,331.08612470000003,28.3894074,1.30999994,0.00700000022,20180618424884,644,0xe,0x3,21.3999996,26.294405,0.0237321872,-0.061670322,5.51583298e-06,30,1.10800004,1
644114300007388,53644172,2458290.9430608065,58290.4417245,17.752737,0.0210279152,0,zg,331.0861132,28.389429,1.44099998,-0.063000001,20180621441713,644,0xe,0x3,21.7199993,26.2998352,0.0218828507,-0.0562288649,4.6838295e-06,30,1.05299997,1
644114300007388,53944155,2458293.9431118476,58293.441550900003,17.774826,0.0212778952,0,zg,331.08612219999998,28.3894059,0.588,0.00400000019,20180624441539,644,0xe,0x3,22.0100002,26.3062019,0.0201757811,-0.0577857643,3.99900364e-06,30,1.04100001,1
644114300007388,54247626,2458296.9780462002,58296.476261600001,17.7864819,0.0214118641,0,zg,331.08611730000001,28.389434600000001,0.465000004,-0.023,20180627476238,644,0xe,0x3,20.4599991,26.2881336,0.0334695131,-0.0335623696,1.13750248e-05,30,1.00899994,1
644114300007388,54545995,2458299.9619541313,58299.459953700003,17.7805309,0.0213432889,0,zg,331.08613020000001,28.389411599999999,0.421000004,-0.00700000022,20180630459954,644,0xe,0x3,20.1800003,26.2457333,0.0373904519,-0.00972050987,1.5504138e-05,30,1.00999999,1
644114300007388,54842175,2458302.9239694877,58302.421759299999,17.755743,0.0210616384,0,zg,331.08612410000001,28.389436100000001,0.294999987,0.0359999985,20180703421736,644,0xe,0x3,20.7299995,26.2606831,0.0315210223,-0.0312264673,9.81905305e-06,30,1.03400004,1
644114300007388,55147627,2458305.9786944091,58305.476273100001,17.7538452,0.021040339,0,zg,331.0861122,28.389424300000002,1.01800001,-0.0659999996,20180706476262,644,0xe,0x3,20.9599991,26.2482491,0.0258534346,-0.0495640785,6.59095349e-06,30,1.01600003,1
644114300007388,55735642,2458311.8592343256,58311.356423600002,17.7712727,0.0212373342,0,zg,331.08613209999999,28.389431500000001,0.303000003,-0.00100000005,20180712356308,644,0xe,0x3,21.75,26.0135994,0.0231633503,-0.0378023311,5.26289341e-06,30,1.11800003,1
644114300007388,56046326,2458314.9662702554,58314.463263899997,17.8182945,0.0217848793,0,zg,331.08611070000001,28.389457,0.827000022,0.0599999987,20180715463113,644,0xe,0x3,21.2299995,26.135952,0.026630789,-0.0154067576,6.93067886e-06,30,1.02600002,1
644114300007388,56644374,2458320.94711057,58320.443749999999,17.7262115,0.0207343809,0,zg,331.08616369999999,28.389460499999998,1.44500005,0.0850000009,20180721443646,644,0xe,0x3,20.7999992,26.0252171,0.0348095037,-0.0118605765,1.20345867e-05,30,1.02400005,1
644114300007388,57247660,2458326.9802940148,58326.476608800003,17.7114487,0.0205740966,0,zg,331.08613689999999,28.3894266,0.411000013,0.00499999989,20180727476597,644,0xe,0x3,20.1499996,26.2434406,0.0380151607,-0.0253030788,1.71540778e-05,30,1.11399996,1
644114300007388,57541898,2458329.9228122327,58329.418981499999,17.7408218,0.0208951738,0,zg,331.08614249999999,28.3894053,0.460999995,0.0359999985,20180730418912,644,0xe,0x3,20.3199997,26.2324619,0.0361192189,-0.0271295719,1.46668781e-05,30,1.02400005,1
644114300007388,57844487,2458332.9488437637,58332.444872699998,17.8193054,0.021796912,0,zg,331.08613910000003,28.389436199999999,0.463999987,0.0460000001,20180802444803,644,0xe,0x3,20.3099995,26.1599293,0.0453428812,-0.00806893408,2.2483302e-05,30,1.07599998,1
644114300007388,58439699,2458338.9012089144,58338.396990699999,17.7629433,0.0211427882,0,zg,331.0861496,28.389456899999999,1.40900004,-0.00600000005,20180808396458,644,0xe,0x3,21.3099995,26.2602711,0.0270599723,-0.00977687165,7.11480834e-06,30,1.02699995,1
644114300007388,58840247,2458342.9068386625,58342.402476900003,17.7945271,0.0215051621,0,zg,331.08610599999997,28.389435899999999,0.446999997,-0.0250000004,20180812402477,644,0xe,0x3,21.3700008,26.1551495,0.0251327623,-0.0269582812,6.14936107e-06,30,1.04799998,1
644114300007388,59435732,2458348.8618658832,58348.357326400001,17.8135147,0.0217281301,0,zg,331.0861271,28.389438999999999,0.467999995,-0.00300000003,20180818357326,644,0xe,0x3,21.6900005,26.2342415,0.0239103194,-0.0344338268,5.4598022e-06,30,1.01699996,1
644114300007388,59740664,2458351.9112569424,58351.406643499999,17.7603951,0.0211140029,0,zg,331.08612419999997,28.389423300000001,0.818000019,0.0170000009,20180821406632,644,0xe,0x3,22.0599995,26.2467709,0.0224538352,-0.0485519096,4.81683946e-06,30,1.11099994,1
