campaign_id,arm,scenario,tic,template_source_id,template_status,template_k,pool_index,template_exp_per_night,ratio_g,ratio_rg,phase_draw,amp_scale,dominant_dropped,dropped_period_s,crowdsap,cadence_code,cadence_s,n_strata_scheduled,match,control_campaign_id,null_serial,n_modes_injected,n_modes_rejected,shard_sha256
9200947486321220100,B,ampscale_0.7,94748632,3937174946624964224,confirmed,1,590,1.0,1.7,0.8,0,0.7,False,,,0,20.0,1,tol_0.25,9500000000000000590,-1,2,0,e581e073811fa66cbfaba1de36f13db0cca57f7c0441dd436548d176177dd32f
9200947486321220200,B,ampscale_1.3,94748632,3937174946624964224,confirmed,1,590,1.0,1.7,0.8,0,1.3,False,,,0,20.0,1,tol_0.25,9500000000000000590,-1,2,0,209bf1bcb073cd000533d1e8f54254d96713d50b2824ab6d965fe1adcb5e38e3
9200947486321220300,B,dropout,94748632,3937174946624964224,confirmed,1,590,1.0,1.7,0.8,0,1.0,True,306.97,,0,20.0,1,tol_0.25,9500000000000000590,-1,1,0,a94b32b39878a4968e016a3588eeba9e8725707733eb310b62082dd80a276d0b
9201037008610220000,B,nominal,103700861,1844311394160744960,confirmed,0,156,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,9500000000000000156,-1,2,0,83156cb5b0f180eddb816a2396a7743cc63d76c9355884e3189e6f76c4712989
9301037008610220000,A,nominal,103700861,1844311394160744960,confirmed,0,156,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,,-1,2,0,4c51ef8dee879238dfcb243896b8491352a472100b661792527b7829694a0093
9201037008611220000,B,nominal,103700861,3759364193922337152,confirmed,1,558,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,9500000000000000558,-1,2,0,94b9afa5f23a59b74b6de95a6b707b609ecbfb96d85d570f736c4df8c014d6c6
9301037008611220000,A,nominal,103700861,3759364193922337152,confirmed,1,558,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,,-1,2,0,ba474bc3dcb9141ced6dd2a6c111901f4cdde03b25ee693be7b53c7e3a550c55
9201037008612220000,B,nominal,103700861,955946028012712320,candidate,2,922,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,9500000000000000922,-1,2,0,5f8b9689fda5eded7f96314cde745ad43d3d305d99e71af26920b74eea640ce3
9301037008612220000,A,nominal,103700861,955946028012712320,candidate,2,922,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,,-1,2,0,53b42a4beaec474f6c5bde09d4417f35153a2c06a932b2abb8bc17c0a9a61d0b
9201037008611110000,B,ladder_g1r1,103700861,3759364193922337152,confirmed,1,558,1.0,1.4,0.7,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000558,-1,2,0,55d2110834d5367a9dcf96e93164ae31510dda473d0ab75e93f8e1e957be38e6
9201037008611120000,B,ladder_g1r2,103700861,3759364193922337152,confirmed,1,558,1.0,1.4,0.8,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000558,-1,2,0,4b0e19103fcfff55b5f61c118d8b3cc7b9229176abc8878b98073f6906bb7fdf
9201037008611130000,B,ladder_g1r3,103700861,3759364193922337152,confirmed,1,558,1.0,1.4,0.9,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000558,-1,2,0,64e27e27e89ee2be5d131c5b9fc8c3834d77d1e02ed8618a3a31dad2483a74ff
9201037008611210000,B,ladder_g2r1,103700861,3759364193922337152,confirmed,1,558,1.0,1.7,0.7,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000558,-1,2,0,686970f53156f1cd86c67c39ed9cac5239d41bb1a7fd990898a3fd2ec1ad92cd
9201037008611230000,B,ladder_g2r3,103700861,3759364193922337152,confirmed,1,558,1.0,1.7,0.9,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000558,-1,2,0,e639e8bcf2cf1631e0ae65d428a4664b49dc5739b0c11b326a49a0b44ef255e2
9201037008611310000,B,ladder_g3r1,103700861,3759364193922337152,confirmed,1,558,1.0,2.1,0.7,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000558,-1,2,0,0e985220f8e1cce5fdd535fda16ec25efbdfa7c554a27a10c59ebf47fb81f107
9201037008611320000,B,ladder_g3r2,103700861,3759364193922337152,confirmed,1,558,1.0,2.1,0.8,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000558,-1,2,0,0b0fae8c052abc0963381a68e0b5b58b9a9ed30af0d801aa6b975e10651daae1
9201037008611330000,B,ladder_g3r3,103700861,3759364193922337152,confirmed,1,558,1.0,2.1,0.9,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000558,-1,2,0,b71b94c80dbd7574228bf897ba709667b54f3628a6db5c14de3d5c96f2762a1e
9201037008611221000,B,phase_1,103700861,3759364193922337152,confirmed,1,558,1.0,1.7,0.8,1,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000558,-1,2,0,de88b337ed6c55926a60a48e42a6f95bf31e63c158ab3639dc1b4525853bc93e
9201037008611222000,B,phase_2,103700861,3759364193922337152,confirmed,1,558,1.0,1.7,0.8,2,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000558,-1,2,0,ae7dd777756d950608294ebca37b70d26aa96d22c40c244f3f85d5b54447f3d1
9201037008611220100,B,ampscale_0.7,103700861,3759364193922337152,confirmed,1,558,1.0,1.7,0.8,0,0.7,False,,,0,20.0,1,tol_0.25,9500000000000000558,-1,2,0,7239aea897daf5b675fbfb8de6a04ea1632d05b4ea713dd383c3d15e8d13d983
9201037008611220200,B,ampscale_1.3,103700861,3759364193922337152,confirmed,1,558,1.0,1.7,0.8,0,1.3,False,,,0,20.0,1,tol_0.25,9500000000000000558,-1,2,0,ecb26401eb765e19eff7dfd6d833e70533cf543f0458998af0fdf259182843d9
9201037008611220300,B,dropout,103700861,3759364193922337152,confirmed,1,558,1.0,1.7,0.8,0,1.0,True,536.92,,0,20.0,1,tol_0.25,9500000000000000558,-1,1,0,90bccb9086b203fe190ebe75e5f05145102a38752be4f45e8f8e09f03980b98c
9201140584470220000,B,nominal,114058447,2055661546498684416,not_detected,0,211,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,9500000000000000211,-1,3,0,f9533b2aaa80d62a309672c8ee80eda9875a56e7cbc7be5d6f515ff8ce5ef77d
9301140584470220000,A,nominal,114058447,2055661546498684416,not_detected,0,211,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,,-1,3,0,7c9c3d6fa8683df5d86724968449039c0677bca4a349d49fc349e5a059e46112
9201140584471220000,B,nominal,114058447,3982007636324256000,not_detected,1,595,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,9500000000000000595,-1,3,0,db5140dd4cfaebff079efb5ef167bdb724bcf8d0768c308388b7aeac55a4f7d0
9301140584471220000,A,nominal,114058447,3982007636324256000,not_detected,1,595,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,,-1,3,0,52a9275925fdf6bfc9dc5ed520c5165e53e3bc4f3bcdb968de35b0c30038bc3f
9201140584472220000,B,nominal,114058447,974895286283420160,confirmed,2,925,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,9500000000000000925,-1,3,0,ae29b4b6887323d7a233116ab01602fe8945ab2120a3ed251e5599d1f98ec82e
9301140584472220000,A,nominal,114058447,974895286283420160,confirmed,2,925,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,,-1,3,0,0f093891a859bf01cc83215abed9c533e151b524e7697e5a788c49547837bb21
9201140584471110000,B,ladder_g1r1,114058447,3982007636324256000,not_detected,1,595,1.0,1.4,0.7,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000595,-1,3,0,24b56deaad1b53d794c02af19ee7eb27d6d3c6ac9ff90aca9aa124350ec6301f
9201140584471120000,B,ladder_g1r2,114058447,3982007636324256000,not_detected,1,595,1.0,1.4,0.8,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000595,-1,3,0,b8ced0779fe04a57cbf2b3bc80c439071faedd4106474c5fc78b5adc29ff4941
9201140584471130000,B,ladder_g1r3,114058447,3982007636324256000,not_detected,1,595,1.0,1.4,0.9,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000595,-1,3,0,e4ef288c965c4861b986fbf1d0de05b313da6221024ecefb5781f52f3ae57198
9201140584471210000,B,ladder_g2r1,114058447,3982007636324256000,not_detected,1,595,1.0,1.7,0.7,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000595,-1,3,0,6251668e088602591f7129ba9a803130ab6fc39f8afb30d8d7078f519a81046e
9201140584471230000,B,ladder_g2r3,114058447,3982007636324256000,not_detected,1,595,1.0,1.7,0.9,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000595,-1,3,0,33cd7e8ed797d2219bffed61690b45e398d6afbf37c1f61928dd6ad83c69102e
9201140584471310000,B,ladder_g3r1,114058447,3982007636324256000,not_detected,1,595,1.0,2.1,0.7,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000595,-1,3,0,3e2a1c6ee17de0759e63dc2b5503a69ff0d1fb23787be7d33f6bb0581f9a0eef
9201140584471320000,B,ladder_g3r2,114058447,3982007636324256000,not_detected,1,595,1.0,2.1,0.8,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000595,-1,3,0,608d86949eb6b978376cc58ae62717814722adcb3faf91b100c19dc75539c6f9
9201140584471330000,B,ladder_g3r3,114058447,3982007636324256000,not_detected,1,595,1.0,2.1,0.9,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000595,-1,3,0,9aacb307b18d1944ecfdd5b369348f81ba88e8af8ec439d7ff919fc25a4f33d7
9201140584471221000,B,phase_1,114058447,3982007636324256000,not_detected,1,595,1.0,1.7,0.8,1,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000595,-1,3,0,42cc792ffa4fa7719ea067e42503abe631ff3d5bdb8450f696e46ac5eda10c50
9201140584471222000,B,phase_2,114058447,3982007636324256000,not_detected,1,595,1.0,1.7,0.8,2,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000595,-1,3,0,41053d3e383cfedf701aff3462de8a5700f1b5287b22c82b3c49d674758d8e99
9201140584471220100,B,ampscale_0.7,114058447,3982007636324256000,not_detected,1,595,1.0,1.7,0.8,0,0.7,False,,,0,20.0,1,tol_0.25,9500000000000000595,-1,3,0,c3c8c6107ada64f0f1d656e0b5b88198f113eb25cc09441e20591530c54539e9
9201140584471220200,B,ampscale_1.3,114058447,3982007636324256000,not_detected,1,595,1.0,1.7,0.8,0,1.3,False,,,0,20.0,1,tol_0.25,9500000000000000595,-1,3,0,97a34a0a499b1568af6ecb4904a655c71f96abfcba59e7a199353cae9b7bf918
9201140584471220300,B,dropout,114058447,3982007636324256000,not_detected,1,595,1.0,1.7,0.8,0,1.0,True,1402.65,,0,20.0,1,tol_0.25,9500000000000000595,-1,2,0,e2e1f486488f1e82b73fb1d4f59c781a0955df6ab51ee7c8fa3e45f5f45ab703
9201163733080220000,B,nominal,116373308,1748833236082347136,confirmed,0,129,1.0,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000129,-1,1,0,313bb27d1d9c2c94114bd805b6817f6ae21274b18a39f07841999411125ba664
9301163733080220000,A,nominal,116373308,1748833236082347136,confirmed,0,129,1.0,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,1,0,445e61e7c8107443553f9eebbc1eeb3e2dcadc8ee2a1a4e9d403c30508f3d0ac
9201163733081220000,B,nominal,116373308,3937174946624964224,confirmed,1,590,1.0,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000590,-1,1,0,03d9856fd2a1dcbc8d892e1412911059326735ab99eb94cd29f963d19f95febc
9301163733081220000,A,nominal,116373308,3937174946624964224,confirmed,1,590,1.0,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,1,0,0b97da2a188e0e3a86ad094134277ad8e8bda817575dca1d4fd80074ab37e031
9201163733082220000,B,nominal,116373308,864813315982337792,confirmed,2,900,1.0,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,9500000000000000900,-1,1,0,53b74db9cfb2b108270e8fa3510bd9e857a8b4801282cc9a80a98cc09c605f5d
9301163733082220000,A,nominal,116373308,864813315982337792,confirmed,2,900,1.0,1.7,0.8,0,1.0,False,,,0,120.0,3,tol_0.25,,-1,1,0,4a19c2ab1eb3a658cc06fac24be321b62f1def89fc583f770d45520c9d712d03
9201163733081110000,B,ladder_g1r1,116373308,3937174946624964224,confirmed,1,590,1.0,1.4,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000590,-1,1,0,59e1bf42fd122ddd7cacd082d0db6eea41cd20f5962553b5753a0798c8c02768
9201163733081120000,B,ladder_g1r2,116373308,3937174946624964224,confirmed,1,590,1.0,1.4,0.8,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000590,-1,1,0,cff29a81121180a8b0aa22e0ecf882497ac561c37333f986e9a5bbc5d82c8dd6
9201163733081130000,B,ladder_g1r3,116373308,3937174946624964224,confirmed,1,590,1.0,1.4,0.9,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000590,-1,1,0,77f3588f5f07e92372045135ccf7f98ab014a7d086b658f0027b1fb4bfe55669
9201163733081210000,B,ladder_g2r1,116373308,3937174946624964224,confirmed,1,590,1.0,1.7,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000590,-1,1,0,d6a782d1f9a867aeea43da25b96995ad93a17c082b9a6b4f9b6ad4786593bacc
9201163733081230000,B,ladder_g2r3,116373308,3937174946624964224,confirmed,1,590,1.0,1.7,0.9,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000590,-1,1,0,c6f3c2bcbf5692c608adebfafdd7c2f15e03ad0f2711fe65a2eb0504db77ac09
9201163733081310000,B,ladder_g3r1,116373308,3937174946624964224,confirmed,1,590,1.0,2.1,0.7,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000590,-1,1,0,c8e60db44001260ec85568909046ba686505b3214c84ae11077a3ec44df3c64a
9201163733081320000,B,ladder_g3r2,116373308,3937174946624964224,confirmed,1,590,1.0,2.1,0.8,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000590,-1,1,0,2aaf372e5035556c07b445ca7f2f538e017dd714bd9e2749fec91bcbd7fd6cd8
9201163733081330000,B,ladder_g3r3,116373308,3937174946624964224,confirmed,1,590,1.0,2.1,0.9,0,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000590,-1,1,0,409ca49620f3c22137700e3c4876d3c2e20419b273882ee4c1650ab21bc25f68
9201163733081221000,B,phase_1,116373308,3937174946624964224,confirmed,1,590,1.0,1.7,0.8,1,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000590,-1,1,0,20ece89fedefcf2f5f936ccb8770bd12dbead02ae6eefbec81fdfc30d05f67ad
9201163733081222000,B,phase_2,116373308,3937174946624964224,confirmed,1,590,1.0,1.7,0.8,2,1.0,False,,,0,120.0,1,tol_0.25,9500000000000000590,-1,1,0,3ba95a9556946ab563dc2057d91a086aee85dade1c3c42dfa3bd1d1e547f2aa3
9201163733081220100,B,ampscale_0.7,116373308,3937174946624964224,confirmed,1,590,1.0,1.7,0.8,0,0.7,False,,,0,120.0,1,tol_0.25,9500000000000000590,-1,1,0,b1841eb3c689b2ec5d57f0ada86702997634c1ed2cd507c2fdc9a00f7e2b0c08
9201163733081220200,B,ampscale_1.3,116373308,3937174946624964224,confirmed,1,590,1.0,1.7,0.8,0,1.3,False,,,0,120.0,1,tol_0.25,9500000000000000590,-1,1,0,533640e232b140452cda93073621bef8ceb70fd2851cd2caf51141cc11ebc3e0
9201163733081220010,B,redilution,116373308,3937174946624964224,confirmed,1,590,1.0,1.7,0.8,0,1.0,False,,0.20857728,0,120.0,1,tol_0.25,9500000000000000590,-1,1,0,3ef874af9b06cd6c9f1286e0fd2dea7abbf3c02582673d46ead9c9e653a35cc3
9201411794950220000,B,nominal,141179495,1976192282007568128,confirmed,0,184,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,9500000000000000184,-1,1,0,3825fb3fe05a7695f610ac88d2da1ef553e1da2e30046579bd88c15dce462b39
9301411794950220000,A,nominal,141179495,1976192282007568128,confirmed,0,184,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,,-1,1,0,d88d0b856cfe5867f0a1ae19546fabba17feb0bdc7c357f94bbb4937c0b8d694
9201411794951220000,B,nominal,141179495,3938156295111047680,not_detected,1,591,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,9500000000000000591,-1,1,0,6644f166f4674e2287a00f3c7a3a51e977ec60c17f5f0d4827cfe0b36db73af7
9301411794951220000,A,nominal,141179495,3938156295111047680,not_detected,1,591,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,,-1,1,0,c7f52616ff3ef74bddce1fc12b331c2bac94cc79325ea5e6a67cadfa9dd14d29
9201411794952220000,B,nominal,141179495,866850569292962688,candidate,2,901,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,9500000000000000901,-1,1,0,92c0c48b180633daf29af29139df1d60f40eb7f35a2edf8fb55ef9b440e6d040
9301411794952220000,A,nominal,141179495,866850569292962688,candidate,2,901,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,,-1,1,0,4a141f986a50c4d049419112c8edf55b43f9ce9a2a41b5515d14f6b909ca8f88
9201411794951110000,B,ladder_g1r1,141179495,3938156295111047680,not_detected,1,591,1.0,1.4,0.7,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000591,-1,1,0,f170bb31e4aef9d59fc293a85bf9663f6ef530f6ced22f9891bdb49d84877c8f
9201411794951120000,B,ladder_g1r2,141179495,3938156295111047680,not_detected,1,591,1.0,1.4,0.8,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000591,-1,1,0,0deff0a29725dd8939b442d561736923660b9b93ab164a1213828e7a15746415
9201411794951130000,B,ladder_g1r3,141179495,3938156295111047680,not_detected,1,591,1.0,1.4,0.9,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000591,-1,1,0,491455b00fd573e8f5df740c053b3888f09f6ce9ac5c463ee12c9cd756709f2a
9201411794951210000,B,ladder_g2r1,141179495,3938156295111047680,not_detected,1,591,1.0,1.7,0.7,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000591,-1,1,0,8927eda1195da2df6793b3ba76cf8e6921cd05a9954953f292322d88ed505a44
9201411794951230000,B,ladder_g2r3,141179495,3938156295111047680,not_detected,1,591,1.0,1.7,0.9,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000591,-1,1,0,466c6c78fb35613a0f3631afb07681d317858f47ad14b8e4c320dd880fbddf86
9201411794951310000,B,ladder_g3r1,141179495,3938156295111047680,not_detected,1,591,1.0,2.1,0.7,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000591,-1,1,0,a98d03393a80992df393b26275f474fed1414b2cf1c8e579c7381d0a4b185801
9201411794951320000,B,ladder_g3r2,141179495,3938156295111047680,not_detected,1,591,1.0,2.1,0.8,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000591,-1,1,0,8ffc7bec2242b7f0ad02b782f624878a36e2cd340572f16c899e3b4023fba397
9201411794951330000,B,ladder_g3r3,141179495,3938156295111047680,not_detected,1,591,1.0,2.1,0.9,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000591,-1,1,0,dc3a838d3cc192a04838cf406508670acafca312a7454494ba90ce1ed4168bf8
9201411794951221000,B,phase_1,141179495,3938156295111047680,not_detected,1,591,1.0,1.7,0.8,1,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000591,-1,1,0,6c69efa6276b0d2425b97cd95508ec67ecee7924dfb5373617b303c3deb3cf69
9201411794951222000,B,phase_2,141179495,3938156295111047680,not_detected,1,591,1.0,1.7,0.8,2,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000591,-1,1,0,cd90dfec3edf63c449d79462bb337663dd6b9f4e44ae1964a88914ac181b19b4
9201411794951220100,B,ampscale_0.7,141179495,3938156295111047680,not_detected,1,591,1.0,1.7,0.8,0,0.7,False,,,0,20.0,1,tol_0.25,9500000000000000591,-1,1,0,0e8e866a0bbc2472f81f345c52a180ea4cda07c9662d9301488681df740f4b8e
9201411794951220200,B,ampscale_1.3,141179495,3938156295111047680,not_detected,1,591,1.0,1.7,0.8,0,1.3,False,,,0,20.0,1,tol_0.25,9500000000000000591,-1,1,0,110e93ecdab099b9432e6f66d363f494493f739368211459675db81e19b47269
9201411794951220001,B,cadence_alt,141179495,3938156295111047680,not_detected,1,591,1.0,1.7,0.8,0,1.0,False,,,1,120.0,1,tol_0.25,9500000000000000591,-1,1,0,a041c6c94273cbf150ee39811143ceadcc31e54aca27da6bffd02571a4cd77d8
9201419762470220000,B,nominal,141976247,2495887310538281600,not_detected,0,290,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,9500000000000000290,-1,1,0,696d764af3ead9dee72b15747118f4cf3b1349d6d3ef4db19861116afda023c9
9301419762470220000,A,nominal,141976247,2495887310538281600,not_detected,0,290,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,,-1,1,0,b59af477564a1955e3b96cc42048e50a411a709a300c0508815fb51ae6740611
9201419762471220000,B,nominal,141976247,3859871342090899328,not_detected,1,576,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,9500000000000000576,-1,1,0,dfb876cf6f42b83fc1c67205feb15dc82cc9bdb5cf6793fb3eed690917f496a3
9301419762471220000,A,nominal,141976247,3859871342090899328,not_detected,1,576,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,,-1,1,0,7975e1fbbf6ca6a4299dea77e09390ab71ce96edb7251209d3043baa30074db9
9201419762472220000,B,nominal,141976247,1561515526026874624,confirmed,2,100,2.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,9500000000000000100,-1,1,0,d7abadabf636948881fc5ba2fbfbb1fe69c604e6160a409a523e9f4827a330a0
9301419762472220000,A,nominal,141976247,1561515526026874624,confirmed,2,100,2.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,,-1,1,0,36a5113815d4d790ceaf835249ebb88438fe9f2932bfccfb010da6053702c8f1
9201419762471110000,B,ladder_g1r1,141976247,3859871342090899328,not_detected,1,576,1.0,1.4,0.7,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000576,-1,1,0,dd893d15da72a75fbf2dfc89191dbbeab25eefa9e58c0bfcd8413f572ac9fcdb
9201419762471120000,B,ladder_g1r2,141976247,3859871342090899328,not_detected,1,576,1.0,1.4,0.8,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000576,-1,1,0,b2bd0b570d9ad1c10ef64eca1c9edc73d27a41f0b1e813a71926e8260934086e
9201419762471130000,B,ladder_g1r3,141976247,3859871342090899328,not_detected,1,576,1.0,1.4,0.9,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000576,-1,1,0,8ea7b82858a0904819b790743229dc321fcf0c098549be19cfeef17d240f902f
9201419762471210000,B,ladder_g2r1,141976247,3859871342090899328,not_detected,1,576,1.0,1.7,0.7,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000576,-1,1,0,f59bf5f7c3dea4921175bb7c12aa94c4d4976cb54a6560d330ac4abc3c7f0cd5
9201419762471230000,B,ladder_g2r3,141976247,3859871342090899328,not_detected,1,576,1.0,1.7,0.9,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000576,-1,1,0,c16a106f525ebf53fc57e4d863bef93558d45406a4e59afc86c275b5ebe6167f
9201419762471310000,B,ladder_g3r1,141976247,3859871342090899328,not_detected,1,576,1.0,2.1,0.7,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000576,-1,1,0,ef4ec9ea6331fab24aba8fad3a77fba7075439c812616def0b7ede870dec372d
9201419762471320000,B,ladder_g3r2,141976247,3859871342090899328,not_detected,1,576,1.0,2.1,0.8,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000576,-1,1,0,e915030d5e8dde41f3f2e4ffd114c41adf718109fde158d1e129d7979bd2d4a3
9201419762471330000,B,ladder_g3r3,141976247,3859871342090899328,not_detected,1,576,1.0,2.1,0.9,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000576,-1,1,0,638c2e1716fe18ace622baaeff9d1181c84e52cbc53b6bc82f8747abb801e969
9201419762471221000,B,phase_1,141976247,3859871342090899328,not_detected,1,576,1.0,1.7,0.8,1,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000576,-1,1,0,3d5d1f19abd18d6144a8156ec104299e60e2f3ae0f55b7f7fa48d270bcf87490
9201419762471222000,B,phase_2,141976247,3859871342090899328,not_detected,1,576,1.0,1.7,0.8,2,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000576,-1,1,0,6a9ed1ec5d03087f8fcc8a15621974a6248473ec74a28c588165dcfad5c4c967
9201419762471220100,B,ampscale_0.7,141976247,3859871342090899328,not_detected,1,576,1.0,1.7,0.8,0,0.7,False,,,0,20.0,1,tol_0.25,9500000000000000576,-1,1,0,9b15018d1de0439ae1f0a2040f7ddf5ff0c7e9cf187c0cb5aacbcb07a4a00a5b
9201419762471220200,B,ampscale_1.3,141976247,3859871342090899328,not_detected,1,576,1.0,1.7,0.8,0,1.3,False,,,0,20.0,1,tol_0.25,9500000000000000576,-1,1,0,b26770af9bd3db8c20c3082840958853dab32515ab10e14d0431f3d0be8e4fcb
9201419762471220001,B,cadence_alt,141976247,3859871342090899328,not_detected,1,576,1.0,1.7,0.8,0,1.0,False,,,1,120.0,1,tol_0.25,9500000000000000576,-1,1,0,32b7517b199493bc78dfbf13715cbde6ce66e684c6df96ce4bad4126c6cc8e62
9201498638490220000,B,nominal,149863849,1072975022015600000,not_detected,0,10,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,9500000000000000010,-1,19,0,e1eeee42ea804e5ed492007b0ba16b63244bed9ae0aa4224e98e9c9ca6ba77a3
9301498638490220000,A,nominal,149863849,1072975022015600000,not_detected,0,10,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,,-1,19,0,1d87ee3fcf829053d59e286d932e46ccda31103cd27bb41c89efb542a66f6b93
9201498638491220000,B,nominal,149863849,4235280071072332672,candidate,1,642,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,9500000000000000642,-1,19,0,d5ca7c7d1eb191098809c2ee9dd5ef4a731a688ef98d260c04a8dd64628bc48f
9301498638491220000,A,nominal,149863849,4235280071072332672,candidate,1,642,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,,-1,19,0,e82e6e5bb3b8072c211f2fa98f75471c5f6f7876c9cd661f9788dbd828acb23b
9201498638492220000,B,nominal,149863849,6898255177217741952,not_detected,2,864,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,9500000000000000864,-1,19,0,7136e2657fd560776e9b9fdee25474663d0fddde5ed4c418593ee8d536134db1
9301498638492220000,A,nominal,149863849,6898255177217741952,not_detected,2,864,1.0,1.7,0.8,0,1.0,False,,,0,20.0,3,tol_0.25,,-1,19,0,c18b8665162ab96ddfc5e3050fbdb38459a99cfbd41e07a2d952d54335bb8098
9201498638491110000,B,ladder_g1r1,149863849,4235280071072332672,candidate,1,642,1.0,1.4,0.7,0,1.0,False,,,0,20.0,1,tol_0.25,9500000000000000642,-1,19,0,16882ff088af159da65bd8439f395f0dc812c351d02574393d127f6116abc0e8
